Path,Model,Accuracy,Fuzzy Accuracy,Jaccard Accuracy,Vending Machine Type,Correct,Incorrect,Fuzzy Correct,Fuzzy Incorrect,Brand Matrix,Parametrized
../photosv2/711_Beer.png,GPT-4,0.24,0.36,0.4666666666666667,correctBrands6,"{'Budweiser', 'Bud Light', 'Unknown', 'Great Lakes', 'Blue Point'}","{'Budweiser', 'Brooklyn Brewery', 'Juice Bomb IPA', 'Bud Light', 'Great Lakes', 'Blue Point', 'Lagunitas'}","{'Budweiser', 'Brooklyn Brewery', 'Bud Light', 'Unknown', 'Great Lakes', 'Blue Point'}","{'Juice Bomb IPA', 'Bud Light', 'Great Lakes', 'Blue Point', 'Lagunitas'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas Maximus', 'Great Lakes', 'Allagash White'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Natural Ice', 'Natural Ice']]",True
../photosv2/IMG_2623.png,GPT-4,0.5833333333333334,0.6944444444444444,0.4,correctBrands2,"{'Starbucks', 'Pure Leaf', 'Lipton', 'Gatorade'}","{'Starbucks', 'Dole'}","{'Gatorade', 'Pure Leaf', 'Lipton', 'Starbucks', 'Dole'}","{'Starbucks', 'Dole'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lipton', 'Lipton', 'Lipton'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.7142857142857143,correctBrands10,"{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Voodoo Ranger', 'Fat Tire', 'Unknown'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Voodoo Ranger', 'Fat Tire', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada'], ['Unknown', 'Heineken', 'Yuengling']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1636363636363636,0.3272727272727272,0.2666666666666666,correctBrands8,"{'Mountain Dew', 'Sprite', 'Pepsi', 'A&W'}","{'Mountain Dew', 'Minute Made', 'Starry', 'Liquid Death', 'Unknown', 'Canada Dry', 'A&W', 'Coca Cola'}","{'Mountain Dew', 'Pepsi', 'Sprite', 'A&W', 'Coca Cola'}","{'Mountain Dew', 'Minute Made', 'Starry', 'Liquid Death', 'Unknown', 'Canada Dry', 'A&W', 'Coca Cola'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.5306122448979592,0.8367346938775511,0.5,correctBrands9,"{'Unknown', 'Replenish', 'Gatorade'}","{'Electrolit', 'Replenish', 'Unknown', 'Gatorade', 'Body Armor'}","{'Body Armor', 'Unknown', 'Replenish', 'Gatorade'}","{'Electrolit', 'Replenish', 'Unknown', 'Gatorade', 'Body Armor'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Unknown', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.7142857142857143,0.7857142857142857,0.4761904761904761,correctBrands1,"{'Boylan', 'Lone Star', 'Poland Spring', 'Pabst Blue Ribbon', '7UP', 'House Wine', 'Unknown', 'Guinness', 'Aunt Sally', 'Mango Mosaic'}","{'Hanalei Island', 'Cutwater', 'Coca Cola'}","{'Boylan', 'Lone Star', 'Poland Spring', 'Pabst Blue Ribbon', '7UP', 'House Wine', 'Unknown', 'Guinness', 'Aunt Sally', 'Mango Mosaic', 'Coca Cola'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'San Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.15,0.1111111111111111,correctBrands11,{'Liquid Death'},"{'Fiji', 'Voss', 'Life Water', 'Poland Spring', 'Smart Water', 'Aquafina', 'Liquid Death', 'Propel'}","{'Fiji', 'Liquid Death'}","{'Fiji', 'Voss', 'Life Water', 'Poland Spring', 'Smart Water', 'Aquafina', 'Liquid Death', 'Propel'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Ascentia', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Ascentia', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1636363636363636,0.2363636363636363,0.2666666666666666,correctBrands8,"{'Sprite', 'A&W', 'Pepsi', 'Mountain Dew'}","{'Canada Dry', 'Liquid Death', 'Starry', 'Mountain Dew', 'Unknown', 'Minute Made', 'A&W', 'Coca Cola'}","{'Mountain Dew', 'Pepsi', 'Sprite', 'A&W', 'Coca Cola'}","{'Canada Dry', 'Liquid Death', 'Starry', 'Mountain Dew', 'Unknown', 'Minute Made', 'A&W', 'Coca Cola'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Pepsi'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.4081632653061224,0.5510204081632653,0.4285714285714285,correctBrands9,"{'Electrolit', 'Gatorade', 'Unknown'}","{'Replenish', 'Gatorade', 'Unknown', 'Body Armor'}","{'Electrolit', 'Gatorade', 'Unknown'}","{'Replenish', 'Gatorade', 'Unknown', 'Body Armor'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.7142857142857143,0.7857142857142857,0.4761904761904761,correctBrands1,"{'Lone Star', 'Poland Spring', 'Pabst Blue Ribbon', 'Boylan', 'Unknown', 'House Wine', 'Aunt Sally', 'Guinness', 'Mango Mosaic', '7UP'}","{'Cutwater', 'Coca Cola', 'Hanalei Island'}","{'Lone Star', 'Poland Spring', 'Pabst Blue Ribbon', 'Boylan', 'Unknown', 'House Wine', 'Aunt Sally', 'Guinness', 'Mango Mosaic', '7UP', 'Coca Cola'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.15,0.1111111111111111,correctBrands11,{'Liquid Death'},"{'Propel', 'Liquid Death', 'Poland Spring', 'Life Water', 'Voss', 'Aquafina', 'Smart Water', 'Fiji'}","{'Liquid Death', 'Fiji'}","{'Propel', 'Liquid Death', 'Poland Spring', 'Life Water', 'Voss', 'Aquafina', 'Smart Water', 'Fiji'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Ascentia', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Ascentia', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",False
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.3,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Liquid Death', 'Unknown', 'Yerba Mate', 'Unknwon', 'Minute Made', 'Arizona', 'Arnold Palmer'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Liquid Death', 'Unknown', 'Yerba Mate', 'Unknwon', 'Minute Made', 'Arizona', 'Arnold Palmer'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.36,0.48,0.4117647058823529,correctBrands6,"{'Budweiser', 'Unknown', 'Blue Point', 'Lagunitas', 'Great Lakes', 'Bud Light'}","{'Budweiser', 'Juice Bomb IPA', 'Allagash White', 'Bud Light', 'Brooklyn Brewery'}","{'Budweiser', 'Unknown', 'Blue Point', 'Lagunitas', 'Great Lakes', 'Bud Light', 'Brooklyn Brewery'}","{'Bud Light', 'Allagash White', 'Juice Bomb IPA'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Blue Point', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.6111111111111112,0.7222222222222222,0.3,correctBrands2,"{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Lipton', 'Dole'}","{'Starbucks', 'Pure Leaf', 'Gatorade', 'Dole'}","{'Starbucks', 'Lipton', 'Dole'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.4,0.4,0.4444444444444444,correctBrands10,"{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Sierra Nevada', 'Unknown'}","{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Sierra Nevada', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'New Belgium', 'New Belgium'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Unknown', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2727272727272727,0.2222222222222222,correctBrands8,"{'Sprite', 'A&W', 'Pepsi', 'Mountain Dew'}","{'Canada Dry', 'Liquid Death', 'Starry', 'Mountain Dew', 'Unknown', 'Pepsi', 'Minute Made', 'A&W', 'Coca Cola'}","{'Mountain Dew', 'Pepsi', 'Sprite', 'A&W', 'Coca Cola'}","{'Canada Dry', 'Liquid Death', 'Starry', 'Mountain Dew', 'Unknown', 'Minute Made', 'A&W', 'Coca Cola'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Brisk'], ['Mountain Dew', 'Pepsi', 'Diet Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Diet Coke', 'Diet Coke', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.5306122448979592,0.5,correctBrands9,"{'Replenish', 'Gatorade', 'Unknown'}","{'Gatorade', 'Body Armor'}","{'Replenish', 'Gatorade', 'Unknown', 'Body Armor'}","{'Gatorade', 'Body Armor'}","[['Gatorade Zero', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7142857142857143,0.5263157894736842,correctBrands1,"{'Lone Star', 'Poland Spring', 'Pabst Blue Ribbon', 'Boylan', 'Unknown', 'Aunt Sally', 'Guinness', 'Mango Mosaic', '7UP'}","{'Cutwater', 'Coca Cola', 'Hanalei Island'}","{'Lone Star', 'Poland Spring', 'Pabst Blue Ribbon', 'Boylan', 'Unknown', 'Aunt Sally', 'Guinness', 'Mango Mosaic', '7UP', 'Coca Cola'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Unknown', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.15,0.25,0.1176470588235294,correctBrands11,"{'Poland Spring', 'Liquid Death'}","{'Propel', 'Liquid Death', 'Life Water', 'Voss', 'Aquafina', 'Action', 'Smart Water', 'Fiji'}","{'Poland Spring', 'Liquid Death', 'Smart Water', 'Fiji'}","{'Propel', 'Liquid Death', 'Life Water', 'Voss', 'Aquafina', 'Action', 'Smart Water', 'Fiji'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'Unknown', 'PATH'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI'], ['Smartwater', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.4,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Liquid Death', 'Unknown', 'Yerba Mate', 'Unknwon', 'Minute Made', 'Arizona', 'Arnold Palmer'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Liquid Death', 'Unknown', 'Yerba Mate', 'Unknwon', 'Minute Made', 'Arizona', 'Arnold Palmer'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
../photosv2/711_Beer.png,GPT-4,0.16,0.2,0.35,correctBrands6,"{'Budweiser', 'Bud Light', 'Unknown', 'Blue Point'}","{'Budweiser', 'Juice Bomb IPA', 'Blue Point', 'Lagunitas', 'Great Lakes', 'Bud Light', 'Brooklyn Brewery'}","{'Budweiser', 'Unknown', 'Blue Point', 'Bud Light', 'Brooklyn Brewery'}","{'Budweiser', 'Juice Bomb IPA', 'Blue Point', 'Lagunitas', 'Great Lakes', 'Bud Light'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Toasted Lager', 'Blueberry Ale', ""Bell's Two Hearted Ale"", 'Allagash White'], ['Blue Point', 'Lagunitas Maximus', 'Great Lakes', 'Allagash White'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Bud Light', 'Bud Light'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Natural Light', 'Natural Light', 'Natural Light', 'Pabst Blue Ribbon'], [""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life'], [""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life']]",True
../photosv2/IMG_2623.png,GPT-4,0.5277777777777778,0.6388888888888888,0.3333333333333333,correctBrands2,"{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Lipton', 'Dole'}","{'Starbucks', 'Pure Leaf', 'Gatorade', 'Dole'}","{'Starbucks', 'Lipton', 'Dole'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Snapple', 'Snapple'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.7142857142857143,correctBrands10,"{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown'}","{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada'], ['Unknown', 'Heineken', 'Yuengling']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1272727272727272,0.2,0.2352941176470588,correctBrands8,"{'A&W', 'Mountain Dew', 'Sprite', 'Pepsi'}","{'A&W', 'Minute Made', 'Mountain Dew', 'Pepsi', 'Unknown', 'Liquid Death', 'Canada Dry', 'Starry', 'Coca Cola'}","{'A&W', 'Mountain Dew', 'Pepsi', 'Coca Cola', 'Sprite'}","{'A&W', 'Minute Made', 'Mountain Dew', 'Pepsi', 'Unknown', 'Liquid Death', 'Canada Dry', 'Starry', 'Coca Cola'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Aquafina', 'Aquafina', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Pepsi'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.4081632653061224,0.5510204081632653,0.4285714285714285,correctBrands9,"{'Unknown', 'Gatorade', 'Electrolit'}","{'Unknown', 'Replenish', 'Gatorade', 'Body Armor'}","{'Unknown', 'Gatorade', 'Electrolit'}","{'Unknown', 'Replenish', 'Gatorade', 'Body Armor'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'Poland Spring', '7UP', 'Pabst Blue Ribbon', 'Unknown', 'Boylan', 'House Wine', 'Aunt Sally', 'Guinness', 'Mango Mosaic'}","{'Coca Cola', 'Cutwater', 'Hanalei Island', 'Lone Star'}","{'Poland Spring', '7UP', 'Pabst Blue Ribbon', 'Unknown', 'Boylan', 'House Wine', 'Aunt Sally', 'Guinness', 'Coca Cola', 'Lone Star', 'Mango Mosaic'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.25,0.1111111111111111,correctBrands11,{'Liquid Death'},"{'Poland Spring', 'Liquid Death', 'Life Water', 'Smart Water', 'Action', 'Fiji', 'Voss', 'Propel', 'Aquafina'}","{'Fiji', 'Action', 'Liquid Death'}","{'Poland Spring', 'Liquid Death', 'Life Water', 'Smart Water', 'Fiji', 'Voss', 'Propel', 'Aquafina'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Ascentia', 'Unknown', 'Poland Spring', 'LIFEWTR', 'smartwater', 'PATH'], ['Ascentia', 'Unknown', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown']]",False
